provincia,partido,localidad,link_indec,otros,"0,5_mbps",1_mbps,2_mbps,3_mbps,5_mbps,6_mbps,8_mbps,10_mbps,15_mbps,20_mbps,30_mbps,50_mbps,100_mbps
SANTA FE,Rosario,Kilómetro 101,82084180,1,0,0,0,0,0,0,0,1,0,0,0,0,0
SANTA FE,Rosario,Monte Flores,82084200,9,0,0,0,0,0,0,0,0,0,0,0,0,0
SANTA FE,Rosario,Pérez,82084210,7,0,9,1,18,2,96,0,319,14,18,115,0,0
SANTA FE,Rosario,Piñero (Est. Erasto),82084220,0,0,0,0,12,111,0,0,90,0,23,0,0,1
SANTA FE,Rosario,Pueblo Esther,82084230,162,1,0,0,0,0,0,0,391,158,2,251,254,22
SANTA FE,Rosario,Pueblo Muñoz (Est. Bernard),82084240,0,0,0,0,15,102,0,0,42,0,13,0,0,0
SANTA FE,Rosario,Pueblo Uranga,82084250,0,0,0,0,0,0,1,0,79,1,138,0,7,3
SANTA FE,Rosario,Puerto Arroyo Seco,82084260,25,0,0,0,0,0,0,0,0,0,0,0,0,0
SANTA FE,Rosario,Rosario,82084270,92,8,1145,2245,4151,32,1790,69,74078,190,2237,225,102929,94265
SANTA FE,Rosario,Soldini,82084280,0,0,2,0,14,451,6,0,366,12,74,0,0,0
SANTA FE,Rosario,Villa Amelia,82084290,0,0,0,61,21,0,52,0,149,0,0,0,0,0
SANTA FE,Rosario,Villa del Plata,82084300,0,0,0,37,11,0,31,0,180,0,55,0,18,0
SANTA FE,Rosario,Villa Gobernador Gálvez,82084310,0,0,4,12,6,2,18,0,10,2,1,2,0,0
SANTA FE,Rosario,Zavalla,82084320,0,0,1,0,4,0,18,0,112,16,0,0,0,0
SANTA FE,San Cristóbal,Aguará Grande,82091010,0,1,0,2,0,0,0,0,0,0,0,0,0,0
SANTA FE,San Cristóbal,Ambrosetti,82091020,0,1,0,0,50,0,30,0,5,0,0,0,0,0
SANTA FE,San Cristóbal,Arrufo,82091030,2,0,0,0,0,131,0,9,101,0,29,5,0,0
SANTA FE,San Cristóbal,Balneario La Verde,82091040,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SANTA FE,San Cristóbal,Capivara,82091050,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SANTA FE,San Cristóbal,Ceres,82091060,3,0,14,13,21,0,481,0,1049,54,8,1,0,0
SANTA FE,San Cristóbal,Colonia Ana,82091070,0,0,0,0,3,0,2,0,1,0,0,0,0,0
SANTA FE,San Cristóbal,Colonia Bossi,82091080,0,0,0,0,0,0,3,0,0,65,0,0,41,0
SANTA FE,San Cristóbal,Colonia Rosa,82091090,0,0,0,0,7,0,4,0,1,0,0,0,0,0
SANTA FE,San Cristóbal,Curupaity,82091110,0,0,0,0,7,0,7,0,1,0,0,0,0,0
SANTA FE,San Cristóbal,Hersilia,82091120,0,0,0,0,3,0,2,0,525,0,50,0,34,0
SANTA FE,San Cristóbal,Huanqueros,82091130,32,0,0,0,0,0,0,0,0,0,0,0,0,0
SANTA FE,San Cristóbal,La Cabral,82091140,0,1,0,3,0,0,0,0,0,0,0,0,0,0
SANTA FE,San Cristóbal,La Rubia,82091150,0,0,0,0,8,0,4,0,0,0,0,0,0,0
SANTA FE,San Cristóbal,Las Palmeras,82091170,0,0,0,0,48,0,26,0,0,23,0,0,0,0
SANTA FE,San Cristóbal,Moisés Ville,82091180,1,0,1,0,232,1,129,0,68,229,14,0,0,1
SANTA FE,San Cristóbal,Monigotes,82091190,0,0,0,0,7,0,4,0,1,44,3,0,0,0
SANTA FE,San Cristóbal,Ñanducita,82091200,39,0,0,0,0,0,0,0,0,0,0,0,0,0
SANTA FE,San Cristóbal,Otros,Sin Datos,0,0,0,0,0,0,0,0,0,8,0,0,0,0
SANTA FE,San Cristóbal,Palacios,82091210,0,0,0,0,24,0,13,0,0,36,1,0,0,0
SANTA FE,San Cristóbal,San Cristóbal,82091220,755,1,8,0,34,0,546,0,771,64,592,342,120,0
SANTA FE,San Cristóbal,San Guillermo,82091230,0,0,0,0,214,0,492,0,1732,0,21,0,167,45
SANTA FE,San Cristóbal,Santurce,82091240,32,0,1,0,0,0,0,0,0,0,0,0,0,0
SANTA FE,San Cristóbal,Soledad,82091250,0,0,0,0,0,0,0,0,0,199,1,0,0,0
SANTA FE,San Cristóbal,Suardi,82091260,0,0,0,0,0,0,0,0,1560,0,0,0,0,0
SANTA FE,San Cristóbal,Villa Saralegui,82091270,3,0,0,0,0,0,0,0,0,52,0,0,0,0
SANTA FE,San Javier,Alejandra,82098010,0,1,0,0,0,0,0,453,0,0,0,0,0,0
SANTA FE,San Javier,Cacique Ariacaiquín,82098020,0,0,0,0,0,0,0,0,0,45,0,0,0,0
SANTA FE,San Javier,Colonia Durán,82098030,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SANTA FE,San Javier,La Brava,82098040,0,0,0,0,0,0,0,20,0,0,0,0,0,0
SANTA FE,San Javier,Romang,82098050,195,0,328,0,386,221,0,0,13,0,94,94,12,0
SANTA FE,San Javier,San Javier,82098060,0,0,0,0,0,215,0,0,10,1,3,1,0,0
SANTA FE,San Jerónimo,Arocena,82105010,400,0,0,0,0,0,0,0,178,0,11,13,0,0
SANTA FE,San Jerónimo,Barrancas,82105030,1,0,0,0,7,0,26,0,1312,32,3,0,0,0
SANTA FE,San Jerónimo,Barrio Caima,82105040,21,0,0,0,0,0,0,0,0,0,0,0,0,0
SANTA FE,San Jerónimo,Bernardo de Irigoyen (Est. Irigoyen),82105060,0,0,0,0,0,0,0,0,231,0,12,19,0,0
SANTA FE,San Jerónimo,Centeno,82105080,7,0,0,0,1,1,0,1,846,40,2,0,0,0
SANTA FE,San Jerónimo,Coronda,82105090,954,0,11,0,14,0,76,0,279,30,8,0,595,2703
SANTA FE,San Jerónimo,Desvío Arijón,82105100,41,0,0,0,3,0,39,0,76,10,4,0,0,0
SANTA FE,San Jerónimo,Díaz,82105110,0,0,0,0,0,237,0,0,209,0,0,0,68,0
SANTA FE,San Jerónimo,Gaboto,82105120,201,0,0,0,0,0,0,0,0,0,240,0,0,0
SANTA FE,San Jerónimo,Gálvez,82105130,0,0,20,0,23,2,167,69,4705,598,874,1117,50,30
SANTA FE,San Jerónimo,Gessler,82105140,26,0,1,0,1,21,8,0,72,11,4,67,0,0
SANTA FE,San Jerónimo,Irigoyen,82105150,0,0,0,0,0,0,0,0,317,0,1,27,0,0
SANTA FE,San Jerónimo,Larrechea,82105160,26,0,0,0,0,0,0,0,0,0,0,0,0,0
SANTA FE,San Jerónimo,Loma Alta,82105170,0,0,0,0,0,0,0,0,12,2,3,16,0,0
SANTA FE,San Jerónimo,López (Est. San Martín de Tours),82105180,0,0,2,0,0,0,2,0,305,3,33,54,0,0
SANTA FE,San Jerónimo,Maciel,82105190,137,0,7,0,6,1,41,0,287,9,824,0,0,0
SANTA FE,San Jerónimo,Monje,82105200,0,0,0,0,0,0,0,0,642,0,149,0,0,0
SANTA FE,San Jerónimo,San Eugenio,82105220,0,0,0,0,0,0,0,0,0,0,23,0,0,0
SANTA FE,San Jerónimo,San Fabián,82105230,0,0,1,0,1,0,2,0,205,4,6,18,0,0
SANTA FE,San Jerónimo,San Genaro,82105240,1,0,0,0,0,0,0,49,277,9,0,0,1107,1
SANTA FE,San Jerónimo,San Genaro Norte,82105250,0,0,0,0,0,0,0,660,0,0,0,0,69,0
SANTA FE,San Justo,Angeloni,82112010,0,0,0,0,0,0,0,0,0,32,0,0,0,0
SANTA FE,San Justo,Cayastacito,82112020,0,0,0,0,0,0,0,0,0,70,0,0,0,0
SANTA FE,San Justo,Colonia Dolores,82112030,0,0,0,0,0,0,0,22,0,0,0,0,0,0
SANTA FE,San Justo,Esther,82112040,0,0,0,0,0,0,0,0,0,9,0,0,0,0
SANTA FE,San Justo,Gobernador Crespo,82112050,2,0,1,0,2,0,10,257,102,353,0,56,0,0
SANTA FE,San Justo,La Criolla (Est. Cañadita),82112060,0,0,0,123,0,236,0,31,106,0,0,0,0,0
SANTA FE,San Justo,La Penca y Caraguatá,82112070,0,0,0,0,0,0,0,26,0,0,0,0,0,0
SANTA FE,San Justo,Marcelino Escalada,82112080,2,0,1,0,55,0,11,76,72,71,2,0,0,0
SANTA FE,San Justo,Naré,82112090,0,0,0,0,0,0,0,0,0,12,0,0,1,0
SANTA FE,San Justo,Otros,Sin Datos,0,28,0,0,0,0,0,0,0,0,0,0,0,0
SANTA FE,San Justo,Pedro Gómez Cello,82112100,0,0,72,0,0,0,0,20,0,0,0,0,0,0
SANTA FE,San Justo,Ramayón,82112110,0,0,0,0,0,0,0,0,0,153,0,0,6,0
SANTA FE,San Justo,San Bernardo,82112120,0,0,0,0,0,0,0,0,0,7,0,0,0,0
SANTA FE,San Justo,San Justo,82112130,552,0,11,3,12,1,55,0,104,2248,270,2,156,2720
SANTA FE,San Justo,San Martín Norte,82112140,0,0,0,0,0,0,0,35,0,0,0,0,0,0
SANTA FE,San Justo,Silva (Est. Abipones),82112150,0,0,0,0,0,0,0,25,0,0,0,0,0,0
SANTA FE,San Justo,Vera y Pintado (Est. Guaraníes),82112160,0,0,379,0,0,0,47,30,0,0,0,0,0,0
SANTA FE,San Justo,Videla,82112170,1,0,0,0,0,0,8,0,82,307,36,0,4,1
SANTA FE,San Lorenzo,Aldao,82119010,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SANTA FE,San Lorenzo,Capitán Bermúdez,82119020,0,1,0,0,1501,1634,0,199,751,0,915,438,462,651
SANTA FE,San Lorenzo,Carcarañá,82119030,0,0,19,0,16,1,126,0,340,57,2,0,0,0
SANTA FE,San Lorenzo,Coronel Arnold,82119040,0,0,0,0,0,0,58,0,13,0,164,10,0,0
SANTA FE,San Lorenzo,Fray Luis Beltrán,82119050,0,0,0,0,664,722,0,88,311,0,494,195,177,61
SANTA FE,San Lorenzo,Fuentes,82119060,0,0,0,0,0,0,0,0,84,3,0,0,23,0
SANTA FE,San Lorenzo,Luis Palacios (Est. La Salada),82119070,0,0,0,4,1,0,0,45,0,0,0,0,0,0
SANTA FE,San Lorenzo,Puerto General San Martín,82119080,215,1,1,0,0,1,0,1,2,0,2606,0,0,1
SANTA FE,San Lorenzo,Pujato,82119090,0,0,0,0,103,0,0,0,891,0,0,0,0,0
SANTA FE,San Lorenzo,Ricardone,82119100,1,1,1,0,3,0,35,0,294,26,3,0,0,0
SANTA FE,San Lorenzo,Roldán,82119110,6,0,49,0,37,0,251,0,824,440,665,7,213,1184
SANTA FE,San Lorenzo,San Jerónimo Sud,82119120,2,0,0,0,0,0,12,0,86,15,1,0,0,0
SANTA FE,San Lorenzo,San Lorenzo,82119130,3,0,42,0,88,3,160,0,578,66,29,3,464,2778
SANTA FE,San Lorenzo,Timbúes,82119140,137,1,2,0,3,1,87,0,172,15,1148,1,0,0
SANTA FE,San Lorenzo,Villa Elvira,82119150,0,0,0,0,0,0,0,0,0,0,30,0,0,0
SANTA FE,San Lorenzo,Villa Mugueta,82119160,0,1,0,0,0,0,1,0,0,29,0,0,0,0
SANTA FE,San Martín,Cañada Rosquín,82126010,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SANTA FE,San Martín,Carlos Pellegrini,82126020,0,0,4,0,5,61,46,0,227,1025,0,0,0,0
SANTA FE,San Martín,Casas,82126030,0,0,0,0,0,0,0,0,0,0,11,0,0,0
SANTA FE,San Martín,Castelar,82126040,0,0,0,0,0,0,0,0,0,0,30,0,0,0
SANTA FE,San Martín,Colonia Belgrano,82126050,250,0,0,0,0,0,258,0,17,0,14,75,0,0
SANTA FE,San Martín,El Trébol,82126070,26,0,14,0,35,0,176,0,369,20,1509,0,1481,0
SANTA FE,San Martín,Landeta,82126080,0,0,0,0,0,298,0,0,117,0,0,0,0,0
SANTA FE,San Martín,Las Bandurrias,82126090,0,0,0,0,0,0,0,0,8,0,0,0,0,0
SANTA FE,San Martín,Las Petacas,82126100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SANTA FE,San Martín,Los Cardos,82126110,0,1,1,0,0,0,6,0,54,12,229,0,15,0
SANTA FE,San Martín,María Susana,82126120,0,0,0,0,0,0,0,0,38,39,1,1,648,0
SANTA FE,San Martín,Piamonte,82126130,0,0,0,0,0,0,0,0,1224,0,46,0,0,0
SANTA FE,San Martín,San Jorge,82126140,9,1,316,202,572,0,698,0,842,160,314,0,0,1
SANTA FE,San Martín,San Martín de las Escobas,82126150,0,0,0,0,0,25,0,0,23,627,13,202,0,0
SANTA FE,San Martín,Sastre,82126160,0,0,1,0,151,0,29,0,134,6,163,3,134,45
SANTA FE,Vera,Calchaquí,82133010,1051,1,3,0,5,0,34,230,278,42,6,0,0,0
SANTA FE,Vera,Cañada Ombú,82133020,0,1,0,0,0,0,0,34,0,0,0,0,0,0
SANTA FE,Vera,Colmena,82133030,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SANTA FE,Vera,Fortín Olmos,82133040,0,2,0,0,0,0,0,337,0,0,0,0,0,0
SANTA FE,Vera,Garabato,82133050,0,0,0,0,0,0,0,104,0,0,0,0,0,0
SANTA FE,Vera,Golondrina,82133060,0,0,0,0,0,0,0,70,0,0,0,0,0,0
SANTA FE,Vera,Intiyaco,82133070,0,2,0,0,0,0,0,97,0,0,0,0,0,0
SANTA FE,Vera,Kilómetro 115,82133080,0,0,0,0,0,0,3,0,0,0,0,0,0,0
SANTA FE,Vera,La Gallareta,82133090,0,0,0,0,0,0,0,373,0,0,0,0,0,0
SANTA FE,Vera,Los Amores,82133100,0,0,0,0,0,0,0,122,0,0,0,0,0,0
SANTA FE,Vera,Margarita,82133110,0,2,0,0,504,174,0,106,62,0,0,0,0,0
SANTA FE,Vera,Paraje 29,82133120,0,1,0,0,0,0,0,34,0,0,0,0,0,0
SANTA FE,Vera,Pozo de los Indios,82133130,0,2,0,0,0,0,0,23,0,0,0,0,0,0
SANTA FE,Vera,Pueblo Santa Lucía,82133140,0,0,0,0,0,0,0,30,0,0,0,0,0,0
SANTA FE,Vera,Tartagal (Est. El Tajamar),82133150,0,0,0,0,54,111,0,45,0,0,0,0,0,0
SANTA FE,Vera,Toba,82133160,0,1,0,0,0,0,0,52,0,0,0,0,0,0
SANTA FE,Vera,Vera (Est. Gobernador Vera),82133170,2002,0,6,0,10,0,70,801,184,13,1,0,0,0
SANTIAGO DEL ESTERO,Aguirre,Argentina,86007010,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SANTIAGO DEL ESTERO,Aguirre,Casares,86007020,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SANTIAGO DEL ESTERO,Aguirre,Malbrán,86007030,0,0,0,0,1,0,3,0,90,0,0,0,0,0
SANTIAGO DEL ESTERO,Aguirre,Villa General Mitre (Est. Pinto),86007040,0,2,0,0,0,0,0,0,375,0,0,0,1,0
SANTIAGO DEL ESTERO,Alberdi,Campo Gallo,86014010,0,3,0,0,0,1,0,58,1,0,0,1,1,1
SANTIAGO DEL ESTERO,Alberdi,Coronel Manuel L. Rico,86014020,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SANTIAGO DEL ESTERO,Alberdi,Donadeu,86014030,0,0,0,0,0,0,0,0,1,1,0,0,0,0
SANTIAGO DEL ESTERO,Alberdi,Sachayoj,86014040,0,1,0,1,0,171,0,0,27,7,0,0,0,0
SANTIAGO DEL ESTERO,Alberdi,Santos Lugares,86014050,57,0,1,0,0,0,0,0,0,0,1,0,0,0
SANTIAGO DEL ESTERO,Atamisqui,Estación Atamisqui,86021010,0,0,0,0,0,0,0,0,1,1,0,0,0,0
SANTIAGO DEL ESTERO,Atamisqui,Medellín,86021020,0,0,0,0,29,0,0,0,1,1,0,0,0,0
SANTIAGO DEL ESTERO,Atamisqui,Villa Atamisqui,86021030,0,1,0,0,45,0,0,0,2,0,0,0,0,1
SANTIAGO DEL ESTERO,Avellaneda,Colonia Dora,86028010,0,1,0,0,1,0,8,0,312,5,1,1,0,1
SANTIAGO DEL ESTERO,Avellaneda,Herrera,86028020,100,0,0,0,0,0,0,0,152,0,0,0,0,0
SANTIAGO DEL ESTERO,Avellaneda,Icaño,86028030,0,0,0,0,79,0,0,0,160,0,0,0,0,0
SANTIAGO DEL ESTERO,Avellaneda,Lugones,86028040,0,0,0,0,0,0,0,0,99,0,0,0,0,0
SANTIAGO DEL ESTERO,Avellaneda,Real Sayana,86028050,0,0,0,0,0,0,0,0,114,0,0,0,0,0
SANTIAGO DEL ESTERO,Avellaneda,Villa Mailín,86028060,1,0,0,0,0,0,1,0,0,0,0,0,0,0
SANTIAGO DEL ESTERO,Banda,Abra Grande,86035010,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SANTIAGO DEL ESTERO,Banda,Chaupi Pozo,86035050,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SANTIAGO DEL ESTERO,Banda,Clodomira,86035060,5,0,0,0,416,0,0,0,1,0,1,0,0,1
SANTIAGO DEL ESTERO,Banda,Huyamampa,86035070,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SANTIAGO DEL ESTERO,Banda,La Aurora,86035080,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SANTIAGO DEL ESTERO,Banda,La Banda,86035090,0,0,0,0,359,0,0,0,4,0,6,4,187,764
SANTIAGO DEL ESTERO,Banda,Los Quiroga,86035110,0,0,0,0,45,0,0,0,0,0,0,0,0,0
SANTIAGO DEL ESTERO,Banda,Los Soria,86035120,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SANTIAGO DEL ESTERO,Banda,Simbolar,86035130,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SANTIAGO DEL ESTERO,Banda,Tramo 20,86035150,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SANTIAGO DEL ESTERO,Belgrano,Bandera,86042010,0,2,0,0,0,0,0,0,416,0,1,0,2,0
SANTIAGO DEL ESTERO,Belgrano,Cuatro Bocas,86042020,0,0,0,0,0,0,0,0,11,0,0,0,0,0
SANTIAGO DEL ESTERO,Belgrano,Fortín Inca,86042030,0,0,0,0,0,0,0,0,46,0,0,0,0,0
SANTIAGO DEL ESTERO,Belgrano,Guardia Escolta,86042040,0,0,0,0,0,0,4,0,11,0,0,0,0,0
SANTIAGO DEL ESTERO,Capital,El Mojón,86049020,0,0,0,0,3,0,0,0,0,0,0,0,0,0
SANTIAGO DEL ESTERO,Capital,El Zanjón,86049030,0,0,0,0,96,0,0,0,0,0,0,0,0,0
SANTIAGO DEL ESTERO,Capital,Los Cardozos,86049040,0,0,0,0,3,0,0,0,1,0,0,1,0,0
SANTIAGO DEL ESTERO,Capital,Maco,86049050,0,0,0,0,78,0,0,0,0,0,0,0,0,0
SANTIAGO DEL ESTERO,Capital,Maquito,86049060,0,0,0,0,43,0,0,0,0,0,0,0,0,0
SANTIAGO DEL ESTERO,Capital,Morales,86049070,0,0,0,0,3,0,0,0,0,0,0,0,0,0
SANTIAGO DEL ESTERO,Capital,San Pedro,86049090,0,0,0,0,4,0,0,0,0,0,0,0,0,0
SANTIAGO DEL ESTERO,Capital,Santa María,86049100,0,0,0,0,4,0,0,0,1,0,0,1,0,0
SANTIAGO DEL ESTERO,Capital,Santiago del Estero,86049110,35,4,172,5,1349,25,3727,0,46437,86,8526,5519,6079,6306
SANTIAGO DEL ESTERO,Capital,Vuelta de la Barranca,86049120,0,0,0,0,4,0,0,0,0,0,0,0,0,0
SANTIAGO DEL ESTERO,Capital,Yanda,86049130,0,0,0,0,34,0,0,0,0,1,1,2,0,0
SANTIAGO DEL ESTERO,Choya,Choya,86063020,1,0,0,0,0,0,3,0,45,2,1,0,0,0
SANTIAGO DEL ESTERO,Choya,Estación La Punta,86063030,3,0,0,0,21,0,120,0,206,10,0,0,0,0
SANTIAGO DEL ESTERO,Choya,Frías,86063040,2,1,46,0,985,0,344,0,496,27,79,3,188,1659
SANTIAGO DEL ESTERO,Choya,Laprida,86063050,0,0,0,0,0,0,0,0,1,1,1,0,0,0
SANTIAGO DEL ESTERO,Choya,Tapso,86063080,0,0,0,0,71,0,0,0,1,0,0,0,0,0
SANTIAGO DEL ESTERO,Choya,Villa La Punta,86063090,0,0,0,0,0,0,0,0,2,0,0,0,0,0
SANTIAGO DEL ESTERO,Copo,El Caburé,86056010,20,0,0,80,0,0,0,0,0,0,0,0,0,0
SANTIAGO DEL ESTERO,Copo,La Firmeza,86056020,0,0,0,20,0,0,0,0,0,0,0,0,0,0
SANTIAGO DEL ESTERO,Copo,Los Pirpintos,86056030,0,0,0,150,0,0,0,0,0,0,0,0,0,0
SANTIAGO DEL ESTERO,Copo,Los Tigres,86056040,80,0,0,50,0,0,0,0,0,0,0,0,0,0
SANTIAGO DEL ESTERO,Copo,Monte Quemado,86056050,3,3,0,0,0,0,0,0,243,0,0,0,0,0
SANTIAGO DEL ESTERO,Copo,Nueva Esperanza,86056060,0,0,0,45,0,0,0,0,0,0,0,0,0,0
SANTIAGO DEL ESTERO,Copo,Pampa de los Guanacos,86056070,0,2,0,0,0,171,0,0,26,7,0,0,0,0
SANTIAGO DEL ESTERO,Copo,San José del Boquerón,86056080,61,0,0,0,0,0,0,0,0,0,0,0,0,0
SANTIAGO DEL ESTERO,Copo,Urutaú,86056090,0,0,0,30,0,0,0,0,0,0,0,0,0,0
SANTIAGO DEL ESTERO,Figueroa,Bandera Bajada,86070010,0,0,0,0,0,0,0,0,1,0,0,1,1,0
SANTIAGO DEL ESTERO,Figueroa,Caspi Corral,86070020,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SANTIAGO DEL ESTERO,Figueroa,Colonia San Juan,86070030,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SANTIAGO DEL ESTERO,Figueroa,La Cañada,86070060,0,0,0,0,45,0,0,0,2,0,2,0,0,0
SANTIAGO DEL ESTERO,Figueroa,La Invernada,86070070,0,0,0,0,0,0,0,0,1,0,1,2,0,0
SANTIAGO DEL ESTERO,Figueroa,Vaca Huañuna,86070090,0,0,0,0,0,0,0,0,2,2,0,0,0,0
SANTIAGO DEL ESTERO,Figueroa,Villa Figueroa,86070100,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SANTIAGO DEL ESTERO,General Taboada,Añatuya,86077010,0,2,0,0,105,0,3,12,1887,0,0,2,199,1475
SANTIAGO DEL ESTERO,General Taboada,Averías,86077020,0,0,0,0,0,0,0,0,30,0,0,0,0,0
SANTIAGO DEL ESTERO,General Taboada,Estación Tacañitas,86077030,0,0,0,0,0,0,0,0,85,0,0,1,0,0
SANTIAGO DEL ESTERO,General Taboada,Los Juríes,86077050,0,0,0,0,0,0,153,0,2,0,0,1,1,0
SANTIAGO DEL ESTERO,General Taboada,Tomás Young,86077060,0,0,0,0,0,0,43,0,1,1,0,0,0,0
SANTIAGO DEL ESTERO,Guasayán,Lavalle,86084010,0,0,0,0,0,0,0,0,1,0,0,1,0,0
SANTIAGO DEL ESTERO,Guasayán,San Pedro,86084020,0,0,0,0,0,0,0,0,2,0,0,1,0,0
SANTIAGO DEL ESTERO,Jiménez,El Arenal,86091005,72,0,0,0,0,0,0,0,0,0,0,0,0,0
SANTIAGO DEL ESTERO,Jiménez,El Bobadal,86091010,5,0,0,0,0,0,0,0,0,0,0,0,0,0
SANTIAGO DEL ESTERO,Jiménez,El Charco,86091020,30,0,0,0,0,0,0,0,1,0,2,0,0,0
SANTIAGO DEL ESTERO,Jiménez,Gramilla,86091040,48,0,0,0,0,0,0,0,1,0,0,0,0,0
SANTIAGO DEL ESTERO,Jiménez,Isca Yacu,86091050,7,0,0,0,0,0,0,0,0,0,0,0,0,0
SANTIAGO DEL ESTERO,Jiménez,Pozo Hondo,86091070,0,2,0,0,0,0,0,0,1,0,0,1,1,0
SANTIAGO DEL ESTERO,Juan F. Ibarra,El Colorado,86098010,20,0,0,0,0,0,0,0,0,0,0,0,0,0
SANTIAGO DEL ESTERO,Juan F. Ibarra,El Cuadrado,86098020,0,0,0,0,1,0,0,0,2,0,0,0,0,0
SANTIAGO DEL ESTERO,Juan F. Ibarra,Matará,86098030,0,0,0,0,20,0,0,0,2,0,1,1,0,0
SANTIAGO DEL ESTERO,Juan F. Ibarra,Suncho Corral,86098040,0,1,1,0,33,40,11,0,88,9,1,0,0,0
SANTIAGO DEL ESTERO,Juan F. Ibarra,Vilelas,86098050,0,0,0,0,0,0,1,0,1,0,0,0,1,0
SANTIAGO DEL ESTERO,Loreto,Villa San Martín (Est. Loreto),86105010,0,0,0,0,335,0,0,0,2,0,0,0,1,1
SANTIAGO DEL ESTERO,Mitre,Villa Unión,86112010,0,0,0,0,0,0,3,0,1,0,0,0,0,0
SANTIAGO DEL ESTERO,Moreno,Aerolito,86119010,25,0,0,0,0,0,0,1,1,1,1,0,0,0
SANTIAGO DEL ESTERO,Moreno,Alhuampa,86119020,20,0,0,0,0,0,0,0,1,0,0,0,0,0
SANTIAGO DEL ESTERO,Moreno,Hasse,86119030,15,0,0,0,0,0,0,0,1,0,0,0,0,0
SANTIAGO DEL ESTERO,Moreno,Hernán Mejía Miraval,86119040,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SANTIAGO DEL ESTERO,Moreno,Las Tinajas,86119050,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SANTIAGO DEL ESTERO,Moreno,Patay,86119080,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SANTIAGO DEL ESTERO,Moreno,Pueblo Pablo Torelo (Est. Otumpa),86119090,50,0,0,0,0,0,0,0,1,1,0,0,0,0
SANTIAGO DEL ESTERO,Moreno,Quimilí,86119100,0,3,0,0,7,0,56,0,224,16,2,1,2,2
SANTIAGO DEL ESTERO,Moreno,Roversi,86119110,15,1,0,0,0,0,0,0,1,0,0,0,0,0
SANTIAGO DEL ESTERO,Moreno,Tintina,86119120,0,2,0,0,0,0,0,0,154,0,0,37,0,1
SANTIAGO DEL ESTERO,Moreno,Weisburd,86119130,0,0,0,0,0,0,1,43,0,0,0,0,0,0
SANTIAGO DEL ESTERO,Ojo de Agua,Otros,Sin Datos,0,4,0,0,0,0,0,0,0,0,0,0,0,0
SANTIAGO DEL ESTERO,Ojo de Agua,Sol de Julio,86126020,0,1,0,0,0,0,0,0,1,0,0,0,0,0
SANTIAGO DEL ESTERO,Ojo de Agua,Villa Ojo de Agua,86126030,0,0,0,0,0,0,0,0,3,0,0,1,1,1
SANTIAGO DEL ESTERO,OTROS,Otros,Sin Datos,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SANTIAGO DEL ESTERO,Pellegrini,El Mojón,86133010,20,0,0,0,0,0,0,0,2,0,0,0,0,0
SANTIAGO DEL ESTERO,Pellegrini,Las Delicias,86133020,38,0,0,0,0,0,0,0,0,0,0,0,0,0
SANTIAGO DEL ESTERO,Pellegrini,Nueva Esperanza,86133030,0,1,0,0,0,0,0,0,1,0,0,0,2,0
SANTIAGO DEL ESTERO,Pellegrini,Rapelli,86133050,13,0,0,0,0,0,0,0,1,1,1,0,0,0
SANTIAGO DEL ESTERO,Pellegrini,Santo Domingo,86133060,60,0,0,0,0,0,0,0,0,0,0,0,0,0
SANTIAGO DEL ESTERO,Quebrachos,Ramírez de Velazco,86140010,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SANTIAGO DEL ESTERO,Quebrachos,Sumampa,86140020,0,0,0,0,0,0,0,0,2,0,0,0,0,0
SANTIAGO DEL ESTERO,Quebrachos,Sumampa Viejo,86140030,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SANTIAGO DEL ESTERO,Río Hondo,Chañar Pozo de Abajo,86147010,3,0,0,0,0,0,0,0,0,0,0,0,0,0
SANTIAGO DEL ESTERO,Río Hondo,Chauchillas,86147020,2,0,0,0,0,0,0,0,0,0,0,0,0,0
